,particle_id,distance,w,par_N,par_delta1,par_delta2,par_mu,par_muD1,par_muD2,par_psurv,par_r,sumstat_res
0,24002,149.47260252533306,0.0010563698935068077,3.6860597268452766,0.4832875438645423,1.1609201105081854,7.044578975508115,-7.429762041751645,-4.2273732414391505,0.41570809683581433,0.8678346326233327,149.47260252533306
1,24003,201.40330263162548,0.0001482116152740739,4.741398155780618,0.06709485342478216,1.1361978377705482,6.869729277960618,-8.144687987512667,-4.120471192642956,0.16300823508049384,0.8864133135041738,201.40330263162548
2,24004,167.96597002108138,0.0002575321847245125,3.997486697027849,0.2411319366581874,1.1377160816624685,8.910539029270648,-7.357407139961879,-4.4507572673228655,0.3265790535869335,0.8838404891554348,167.96597002108138
3,24005,198.69389563757792,0.0005953807079343223,7.4575566749047155,0.23943395768188813,1.072226283654796,3.9839811674703824,-8.337146712574208,-7.741154823225046,0.31391203612820506,0.9311500482260021,198.69389563757792
4,24006,172.04047370677432,0.00021913088897759908,5.016053456720881,0.0877206919437436,1.2453917231391154,9.351268438456152,-7.999883807846485,-4.759303093941244,0.30796161835573443,0.8073203586260671,172.04047370677432
5,24007,192.18087071906882,0.0002801108189721973,3.4413519952925156,0.27918627133083423,1.1546534562908863,9.191563916463048,-5.574396018609138,-5.37131067921494,0.22763764011489523,0.8758128034786414,192.18087071906882
6,24008,153.25538346354165,0.00039469387083265257,4.214538780143584,0.2843803095938984,1.0896735263017232,4.612813116809287,-6.642618108612871,-5.828836501783222,0.4081151273244691,0.9214619732074996,153.25538346354165
7,24009,153.86315055183528,0.0005218257269738599,5.767479148336289,0.20089560532190007,1.222902050315787,7.3601975015859,-5.974195490690031,-7.692892660609658,0.2230086552325724,0.8179569591474212,153.86315055183528
8,24010,183.60090870712867,0.00023185725187487653,3.966003549714551,0.13443548572233865,1.0962041895931898,6.107329033331035,-7.1098035639118375,-5.091155336801579,0.40208685491037,0.9144188323743461,183.60090870712867
9,24011,198.77869547725342,0.00020498941855955695,3.8415177031316343,0.2067421849836761,1.1121207726968716,7.895706833758813,-6.780231606713505,-5.084196069170144,0.44119574011984186,0.9045222117770301,198.77869547725342
10,24012,191.70917904885908,0.00030157807141404004,3.2047081320044386,0.36842373789241667,1.111132470846658,6.449695141682534,-4.505995824683006,-6.691516689757843,0.40288220243331874,0.9064733193899026,191.70917904885908
11,24013,155.8612334980868,0.005761711909876171,4.614347163964566,0.1408443598538192,1.0540485194625602,3.871700241860024,-8.773897094239622,-4.304566083777781,0.28893709419086716,0.9493099540816873,155.8612334980868
12,24014,193.42460943523238,0.00022926884593582814,4.222479662376907,0.03903495098142477,1.1357508145249393,8.098797421165454,-5.715873744273968,-6.591235309700683,0.4807015668012525,0.8815691267882743,193.42460943523238
13,24015,187.19668698979584,0.001548875420081656,4.910769332867833,0.21451562744239316,1.1706021612892252,9.32062382934091,-4.727423167663986,-7.699252100189619,0.21339220284503926,0.8656875033673618,187.19668698979584
14,24016,187.58191854981573,0.0003935466773085987,5.575703209694592,0.3193123611567296,1.1889607690315678,5.2113167635927855,-5.8543499360029685,-7.783788348000645,0.2647430341971896,0.8440913045853536,187.58191854981573
15,24017,197.94679980335874,0.00032273640443974586,3.573039127512858,0.09064001743778975,1.3135362626552984,9.433065470968723,-5.22767820696143,-6.0894754768032175,0.35596836938430243,0.7632194030959771,197.94679980335874
